customer weight Xc Yc
1931 1.278 10.5 7.5
1932 1.0 11.5 7.5
1933 1.278 12.5 7.5
1934 1.084 13.5 7.5
1935 1.005 14.5 7.5
1936 1.368 15.5 7.5
1937 1.138 16.5 7.5
1938 1.0 17.5 7.5
1939 1.238 18.5 7.5
1940 1.086 19.5 7.5
1941 1.085 20.5 7.5
1942 1.0 21.5 7.5
1943 1.0 22.5 7.5
1944 1.0 23.5 7.5
1945 1.0 24.5 7.5
1946 1.0 25.5 7.5
1947 1.0 26.5 7.5
1948 1.0 27.5 7.5
1949 1.0 28.5 7.5
1950 1.0 29.5 7.5
1951 1.0 30.5 7.5
1952 1.0 31.5 7.5
1953 1.0 32.5 7.5
1954 1.0 33.5 7.5
1955 1.0 34.5 7.5
1956 1.0 35.5 7.5
1957 1.0 36.5 7.5
1958 1.0 37.5 7.5
1959 1.0 38.5 7.5
1960 1.0 39.5 7.5
1961 1.0 40.5 7.5
1962 1.0 41.5 7.5
1963 1.0 42.5 7.5
1964 1.0 43.5 7.5
1965 1.0 44.5 7.5
1966 1.0 45.5 7.5
1967 1.0 46.5 7.5
1968 1.0 47.5 7.5
1969 1.0 0.5 6.5
1970 1.0 1.5 6.5
1971 1.0 2.5 6.5
1972 1.0 3.5 6.5
1973 1.0 4.5 6.5
1974 1.0 5.5 6.5
1975 1.0 6.5 6.5
1976 1.0 7.5 6.5
1977 1.0 8.5 6.5
1978 1.0 9.5 6.5
1979 1.0 10.5 6.5
1980 1.097 11.5 6.5
1981 1.215 12.5 6.5
1982 1.065 13.5 6.5
1983 1.0 14.5 6.5
1984 1.0 15.5 6.5
1985 1.0 16.5 6.5
1986 1.223 17.5 6.5
1987 1.0 18.5 6.5
1988 1.0 19.5 6.5
1989 1.0 20.5 6.5
1990 1.0 21.5 6.5
1991 1.0 22.5 6.5
1992 1.0 23.5 6.5
1993 1.0 24.5 6.5
1994 1.0 25.5 6.5
1995 1.0 26.5 6.5
1996 1.0 27.5 6.5
1997 1.0 28.5 6.5
1998 1.0 29.5 6.5
1999 1.0 30.5 6.5
2000 1.0 31.5 6.5
2001 1.0 32.5 6.5
2002 1.0 33.5 6.5
2003 1.0 34.5 6.5
2004 1.0 35.5 6.5
2005 1.0 36.5 6.5
2006 1.0 37.5 6.5
2007 1.0 38.5 6.5
2008 1.0 39.5 6.5
2009 1.0 40.5 6.5
2010 1.0 41.5 6.5
2011 1.0 42.5 6.5
2012 1.0 43.5 6.5
2013 1.0 44.5 6.5
2014 1.0 45.5 6.5
2015 1.0 46.5 6.5
2016 1.0 47.5 6.5
2017 1.0 0.5 5.5
2018 1.0 1.5 5.5
2019 1.0 2.5 5.5
2020 1.0 3.5 5.5
2021 1.0 4.5 5.5
2022 1.0 5.5 5.5
2023 1.0 6.5 5.5
2024 1.0 7.5 5.5
2025 1.0 8.5 5.5
2026 1.0 9.5 5.5
2027 1.0 10.5 5.5
2028 1.0 11.5 5.5
2029 1.0 12.5 5.5
2030 1.0 13.5 5.5
2031 1.0 14.5 5.5
2032 1.0 15.5 5.5
2033 1.0 16.5 5.5
2034 1.186 17.5 5.5
2035 1.0 18.5 5.5
2036 1.0 19.5 5.5
2037 1.0 20.5 5.5
2038 1.0 21.5 5.5
2039 1.0 22.5 5.5
2040 1.0 23.5 5.5
2041 1.0 24.5 5.5
2042 1.0 25.5 5.5
2043 1.0 26.5 5.5
2044 1.0 27.5 5.5
2045 1.0 28.5 5.5
2046 1.0 29.5 5.5
2047 1.0 30.5 5.5
2048 1.0 31.5 5.5
2049 1.0 32.5 5.5
2050 1.0 33.5 5.5
2051 1.0 34.5 5.5
2052 1.0 35.5 5.5
2053 1.0 36.5 5.5
2054 1.0 37.5 5.5
2055 1.0 38.5 5.5
2056 1.0 39.5 5.5
2057 1.0 40.5 5.5
2058 1.0 41.5 5.5
2059 1.0 42.5 5.5
2060 1.0 43.5 5.5
2061 1.0 44.5 5.5
2062 1.0 45.5 5.5
2063 1.0 46.5 5.5
2064 1.0 47.5 5.5
2065 1.0 0.5 4.5
2066 1.0 1.5 4.5
2067 1.0 2.5 4.5
2068 1.0 3.5 4.5
2069 1.0 4.5 4.5
2070 1.0 5.5 4.5
2071 1.0 6.5 4.5
2072 1.0 7.5 4.5
2073 1.0 8.5 4.5
2074 1.0 9.5 4.5
2075 1.0 10.5 4.5
2076 1.0 11.5 4.5
2077 1.0 12.5 4.5
2078 1.0 13.5 4.5
2079 1.0 14.5 4.5
2080 1.0 15.5 4.5
2081 1.0 16.5 4.5
2082 1.0 17.5 4.5
2083 1.0 18.5 4.5
2084 1.0 19.5 4.5
2085 1.0 20.5 4.5
2086 1.0 21.5 4.5
2087 1.0 22.5 4.5
2088 1.0 23.5 4.5
2089 1.0 24.5 4.5
2090 1.0 25.5 4.5
2091 1.0 26.5 4.5
2092 1.0 27.5 4.5
2093 1.0 28.5 4.5
2094 1.0 29.5 4.5
2095 1.0 30.5 4.5
2096 1.0 31.5 4.5
2097 1.0 32.5 4.5
2098 1.0 33.5 4.5
2099 1.0 34.5 4.5
2100 1.0 35.5 4.5
2101 1.0 36.5 4.5
2102 1.0 37.5 4.5
2103 1.0 38.5 4.5
2104 1.0 39.5 4.5
2105 1.0 40.5 4.5
2106 1.0 41.5 4.5
2107 1.0 42.5 4.5
2108 1.0 43.5 4.5
2109 1.0 44.5 4.5
2110 1.0 45.5 4.5
2111 1.0 46.5 4.5
2112 1.0 47.5 4.5
2113 1.0 0.5 3.5
2114 1.0 1.5 3.5
2115 1.0 2.5 3.5
2116 1.0 3.5 3.5
2117 1.0 4.5 3.5
2118 1.0 5.5 3.5
2119 1.0 6.5 3.5
2120 1.0 7.5 3.5
2121 1.0 8.5 3.5
2122 1.0 9.5 3.5
2123 1.0 10.5 3.5
2124 1.0 11.5 3.5
2125 1.0 12.5 3.5
2126 1.0 13.5 3.5
2127 1.0 14.5 3.5
2128 1.0 15.5 3.5
2129 1.0 16.5 3.5
2130 1.0 17.5 3.5
2131 1.0 18.5 3.5
2132 1.0 19.5 3.5
2133 1.0 20.5 3.5
2134 1.0 21.5 3.5
2135 1.0 22.5 3.5
2136 1.0 23.5 3.5
2137 1.0 24.5 3.5
2138 1.0 25.5 3.5
2139 1.0 26.5 3.5
2140 1.0 27.5 3.5
2141 1.0 28.5 3.5
2142 1.0 29.5 3.5
2143 1.0 30.5 3.5
2144 1.0 31.5 3.5
2145 1.0 32.5 3.5
2146 1.0 33.5 3.5
2147 1.0 34.5 3.5
2148 1.0 35.5 3.5
2149 1.0 36.5 3.5
2150 1.0 37.5 3.5
2151 1.0 38.5 3.5
2152 1.0 39.5 3.5
2153 1.0 40.5 3.5
2154 1.0 41.5 3.5
2155 1.0 42.5 3.5
2156 1.0 43.5 3.5
2157 1.0 44.5 3.5
2158 1.0 45.5 3.5
2159 1.0 46.5 3.5
2160 1.0 47.5 3.5
2161 1.0 0.5 2.5
2162 1.0 1.5 2.5
2163 1.0 2.5 2.5
2164 1.0 3.5 2.5
2165 1.0 4.5 2.5
2166 1.0 5.5 2.5
2167 1.0 6.5 2.5
2168 1.0 7.5 2.5
2169 1.0 8.5 2.5
2170 1.0 9.5 2.5
2171 1.0 10.5 2.5
2172 1.0 11.5 2.5
2173 1.0 12.5 2.5
2174 1.0 13.5 2.5
2175 1.0 14.5 2.5
2176 1.0 15.5 2.5
2177 1.0 16.5 2.5
2178 1.0 17.5 2.5
2179 1.0 18.5 2.5
2180 1.0 19.5 2.5
2181 1.0 20.5 2.5
2182 1.0 21.5 2.5
2183 1.0 22.5 2.5
2184 1.0 23.5 2.5
2185 1.0 24.5 2.5
2186 1.0 25.5 2.5
2187 1.0 26.5 2.5
2188 1.0 27.5 2.5
2189 1.0 28.5 2.5
2190 1.0 29.5 2.5
2191 1.0 30.5 2.5
2192 1.0 31.5 2.5
2193 1.0 32.5 2.5
2194 1.0 33.5 2.5
2195 1.0 34.5 2.5
2196 1.0 35.5 2.5
2197 1.0 36.5 2.5
2198 1.0 37.5 2.5
2199 1.0 38.5 2.5
2200 1.0 39.5 2.5
2201 1.0 40.5 2.5
2202 1.0 41.5 2.5
2203 1.0 42.5 2.5
2204 1.0 43.5 2.5
2205 1.0 44.5 2.5
2206 1.0 45.5 2.5
2207 1.0 46.5 2.5
2208 1.0 47.5 2.5
2209 1.0 0.5 1.5
2210 1.0 1.5 1.5
2211 1.0 2.5 1.5
2212 1.0 3.5 1.5
2213 1.0 4.5 1.5
2214 1.0 5.5 1.5
2215 1.0 6.5 1.5
2216 1.0 7.5 1.5
2217 1.0 8.5 1.5
2218 1.0 9.5 1.5
2219 1.0 10.5 1.5
2220 1.0 11.5 1.5
2221 1.0 12.5 1.5
2222 1.0 13.5 1.5
2223 1.0 14.5 1.5
2224 1.0 15.5 1.5
2225 1.0 16.5 1.5
2226 1.0 17.5 1.5
2227 1.0 18.5 1.5
2228 1.0 19.5 1.5
2229 1.0 20.5 1.5
2230 1.0 21.5 1.5
2231 1.0 22.5 1.5
2232 1.0 23.5 1.5
2233 1.0 24.5 1.5
2234 1.0 25.5 1.5
2235 1.0 26.5 1.5
2236 1.0 27.5 1.5
2237 1.0 28.5 1.5
2238 1.0 29.5 1.5
2239 1.0 30.5 1.5
2240 1.0 31.5 1.5
2241 1.0 32.5 1.5
2242 1.0 33.5 1.5
2243 1.0 34.5 1.5
2244 1.0 35.5 1.5
2245 1.0 36.5 1.5
2246 1.0 37.5 1.5
2247 1.0 38.5 1.5
2248 1.0 39.5 1.5
2249 1.0 40.5 1.5
2250 1.0 41.5 1.5
2251 1.0 42.5 1.5
2252 1.0 43.5 1.5
2253 1.0 44.5 1.5
2254 1.0 45.5 1.5
2255 1.0 46.5 1.5
2256 1.0 47.5 1.5
2257 1.0 0.5 0.5
2258 1.0 1.5 0.5
2259 1.0 2.5 0.5
2260 1.0 3.5 0.5
2261 1.0 4.5 0.5
2262 1.0 5.5 0.5
2263 1.0 6.5 0.5
2264 1.0 7.5 0.5
2265 1.0 8.5 0.5
2266 1.0 9.5 0.5
2267 1.0 10.5 0.5
2268 1.0 11.5 0.5
2269 1.0 12.5 0.5
2270 1.0 13.5 0.5
2271 1.0 14.5 0.5
2272 1.0 15.5 0.5
2273 1.0 16.5 0.5
2274 1.0 17.5 0.5
2275 1.0 18.5 0.5
2276 1.0 19.5 0.5
2277 1.0 20.5 0.5
2278 1.0 21.5 0.5
2279 1.0 22.5 0.5
2280 1.0 23.5 0.5
2281 1.0 24.5 0.5
2282 1.0 25.5 0.5
2283 1.0 26.5 0.5
2284 1.0 27.5 0.5
2285 1.0 28.5 0.5
2286 1.0 29.5 0.5
2287 1.0 30.5 0.5
2288 1.0 31.5 0.5
2289 1.0 32.5 0.5
2290 1.0 33.5 0.5
2291 1.0 34.5 0.5
2292 1.0 35.5 0.5
2293 1.0 36.5 0.5
2294 1.0 37.5 0.5
2295 1.0 38.5 0.5
2296 1.0 39.5 0.5
2297 1.0 40.5 0.5
2298 1.0 41.5 0.5
2299 1.0 42.5 0.5
2300 1.0 43.5 0.5
2301 1.0 44.5 0.5
2302 1.0 45.5 0.5
2303 1.0 46.5 0.5
2304 1.0 47.5 0.5
