OriginID;Destinatio;Total_temp
79;358;9.537862799
79;652;9.542375173
79;661;9.554172211
79;601;9.569003745
79;638;9.587044526
79;23;9.623046654
79;389;9.641876652
79;403;9.64973074
79;552;9.652801207
79;722;9.65344931
79;362;9.714708431
79;17;9.726148569
79;659;9.732188624
79;127;9.744487031
79;470;9.762104364
79;433;9.794801222
79;639;9.806392964
79;19;9.816720486
79;543;9.829130482
79;572;9.840982407
79;549;9.885173236
79;703;9.896681663
79;392;9.910326878
79;432;9.914962676
79;637;9.934301462
79;404;9.934944346
79;85;9.995382362
79;477;10.01895759
79;21;10.04048804
79;18;10.04957671
79;430;10.05095823
79;66;10.05895241
79;465;10.07068488
79;468;10.08443147
79;653;10.09679365
79;424;10.18031598
79;640;10.18525077
79;264;10.19442909
79;697;10.22664746
79;617;10.24052504
79;459;10.25362164
79;361;10.26063883
79;621;10.26402132
79;360;10.26934668
79;518;10.28337047
79;590;10.28620152
79;431;10.29699871
79;704;10.3037287
79;339;10.31078572
79;705;10.31387
79;467;10.32213859
79;119;10.32452956
79;521;10.33437423
79;592;10.34529824
79;603;10.34977337
79;505;10.35163346
79;95;10.36660465
79;223;10.37427251
79;427;10.38072818
79;301;10.41683312
79;719;10.44274736
79;503;10.45587683
79;669;10.47716108
79;724;10.48428178
79;60;10.49335526
79;636;10.53007439
79;720;10.54477714
79;121;10.55238907
79;717;10.55583831
79;132;10.60243051
79;716;10.60494525
79;531;10.61928938
79;395;10.62451998
79;123;10.62570745
79;701;10.69283663
79;421;10.70663914
79;694;10.72147588
79;426;10.72608555
79;263;10.73196844
79;188;10.74995885
79;20;10.757936
79;337;10.75870927
79;396;10.77390187
79;718;10.81261552
79;573;10.83711393
79;401;10.84070124
79;733;10.85831874
79;120;10.8895306
79;226;10.912543
79;125;10.91549382
79;399;10.99370919
79;707;10.99938919
79;391;11.01556009
79;624;11.01863941
79;390;11.04425256
79;359;11.06516017
79;83;11.07334173
79;221;11.13107956
79;45;11.14283221
79;668;11.20861652
79;104;11.21181511
79;98;11.21406719
79;381;11.2368607
79;394;11.26147608
79;721;11.31411036
79;393;11.31904804
79;216;11.32703069
79;519;11.33590451
79;731;11.36442195
79;517;11.38983417
79;187;11.43321781
79;190;11.43324445
79;219;11.50188158
79;532;11.50215728
79;398;11.52293687
79;75;11.53243924
79;713;11.56017436
79;547;11.62123971
79;65;11.62442164
79;714;11.67541291
79;114;11.67673916
79;571;11.68011694
79;698;11.68211007
79;105;11.71320553
79;50;11.73675779
79;618;11.7477036
79;758;11.78370841
79;546;11.83844708
79;35;11.86913539
79;759;11.88078139
79;422;11.89962262
79;387;11.91232166
79;712;11.92832095
79;222;11.93656005
79;369;11.93786633
79;46;11.96897647
79;615;12.01129457
79;262;12.01269463
79;730;12.02894391
79;406;12.04283924
79;225;12.06624665
79;530;12.0903221
79;732;12.09050343
79;186;12.09417309
79;12;12.10180801
79;711;12.13659241
79;695;12.14571559
79;54;12.15212536
79;747;12.17287121
79;124;12.17924033
79;400;12.20481178
79;87;12.23103857
79;194;12.26053973
79;68;12.27945323
79;167;12.30901694
79;76;12.35448744
79;545;12.36630276
79;36;12.45864598
79;103;12.48784613
79;169;12.52338943
79;729;12.53490822
79;616;12.57719302
79;388;12.57931311
79;122;12.60034712
79;757;12.60096823
79;692;12.69493268
79;756;12.69543486
79;101;12.72010157
79;746;12.77855539
79;107;12.78138835
79;735;12.83681313
79;165;12.85422827
79;725;12.89929316
79;237;12.89993314
79;38;12.94990269
79;149;12.95469078
79;236;12.95820653
79;49;12.96888757
79;86;13.00515672
79;709;13.08525305
79;53;13.11823955
79;744;13.13827393
79;238;13.1710237
79;166;13.20288444
79;743;13.20499428
79;77;13.24543359
79;148;13.25414398
79;367;13.27050321
79;170;13.27649602
79;239;13.29784483
79;73;13.30847483
79;745;13.32083293
79;245;13.39980588
79;741;13.46188819
79;693;13.49222892
79;220;13.49389048
79;750;13.53028528
79;244;13.53637665
79;175;13.54885045
79;734;13.56101369
79;687;13.61443281
79;106;13.69272779
79;748;13.70851465
79;202;13.71396978
79;151;13.73183612
79;218;13.76992768
79;52;13.78977469
79;89;13.80861253
79;680;13.8091174
79;397;13.8147951
79;193;13.83007381
79;100;13.88609272
79;102;13.93618472
79;753;13.95078386
79;754;14.06942042
79;215;14.0913114
79;172;14.11393871
79;44;14.12714144
79;742;14.13778655
79;146;14.14425055
79;129;14.15998871
79;155;14.18406996
79;710;14.19930414
79;183;14.22364238
79;40;14.24409816
79;78;14.28696514
79;199;14.29757545
79;56;14.30074444
79;231;14.32995498
79;201;14.35084326
79;677;14.36868913
79;37;14.37246733
79;206;14.37666439
79;241;14.38191898
79;760;14.42725231
79;80;14.44041083
79;204;14.45347278
79;234;14.50472866
79;679;14.51121776
79;726;14.53289808
79;99;14.55018609
79;752;14.56564475
79;672;14.58192969
79;691;14.64187696
79;41;14.67148824
79;203;14.6847746
79;200;14.68844489
79;130;14.72672688
79;196;14.72961584
79;751;14.74936048
79;74;14.75922136
79;242;14.77711618
79;737;14.87218024
79;386;14.87438108
79;184;14.8784666
79;176;14.90235431
79;178;14.93065667
79;69;14.98274435
79;678;14.98523065
79;180;15.01931597
79;88;15.03361801
79;150;15.08034603
79;154;15.10796828
79;676;15.11282514
79;674;15.187468
79;185;15.2113453
79;762;15.2215719
79;755;15.28852309
79;67;15.308179
79;207;15.41270349
79;681;15.41476868
79;230;15.46955352
79;82;15.4878689
79;55;15.49674987
79;708;15.51412396
79;177;15.52892345
79;33;15.55054606
79;673;15.55456998
79;163;15.55517106
79;157;15.5587203
79;240;15.59745405
79;97;15.59749081
79;152;15.60379062
79;682;15.699499
79;57;15.72017742
79;243;15.72927035
79;168;15.72998856
79;749;15.87315745
79;235;15.88318524
79;685;15.92857505
79;173;15.94443634
79;205;15.95389154
79;675;15.96179462
79;113;15.97070166
79;739;16.01378207
79;51;16.02190507
79;670;16.03980272
79;728;16.04187712
79;684;16.13549781
79;156;16.15010276
79;171;16.17900528
79;90;16.18968434
79;160;16.26348757
79;385;16.26461212
79;4;16.26782088
79;39;16.30434013
79;181;16.36522333
79;3;16.37264851
79;58;16.3909059
79;686;16.4439434
79;144;16.4748924
79;197;16.4860198
79;179;16.49273953
79;690;16.49958511
79;671;16.50197206
79;153;16.54539216
79;232;16.58573168
79;16;16.6325525
79;736;16.68914247
79;2;16.75053275
79;761;16.76518024
79;34;16.82744359
79;79;16.85528411
79;683;16.90937461
79;233;16.92233817
79;158;16.97993103
79;689;17.00562044
79;174;17.01688009
79;208;17.08920573
79;32;17.11145544
79;29;17.13771903
79;161;17.16606941
79;159;17.1846261
79;383;17.31184272
79;139;17.32988796
79;147;17.37243994
79;195;17.38733055
79;143;17.40167511
79;198;17.44106674
79;11;17.44964745
79;13;17.45524216
79;182;17.5459814
79;688;17.59591596
79;31;17.64474524
79;162;17.65489037
79;140;17.77626155
79;43;17.81362963
79;696;17.82322903
79;14;17.9490998
79;10;18.0257452
79;382;18.02927881
79;142;18.07042405
79;27;18.12071754
79;738;18.12768773
79;145;18.15984981
79;42;18.16298184
79;228;18.19323124
79;727;18.32256683
79;1;18.42538037
79;81;18.48620264
79;164;18.53846063
79;229;18.54690074
79;192;18.88564315
79;141;18.91963317
79;70;18.92308503
79;15;18.93465667
79;5;19.00510808
79;384;19.04929309
79;28;19.12242607
79;740;19.28596832
79;108;19.47252249
79;213;19.52518511
79;209;19.54942832
79;715;19.63058824
79;72;19.85599263
79;211;20.44737915
79;9;20.51742285
79;214;20.88669413
79;30;20.91744046
79;763;21.32836917
79;212;21.58851742
79;227;21.79083445
79;47;21.81908908
79;71;21.926759
79;210;22.11252978
79;48;22.36514921
79;191;22.39584789
79;7;22.72964632
79;25;22.78438074
79;26;22.93838288
79;6;22.9449347
79;189;23.7567183
79;8;23.82257888
80;308;0.616726703
80;307;0.834101025
80;344;0.931728955
80;305;1.302517698
80;345;1.34049952
80;347;1.489050486
80;272;1.579126561
80;273;1.637463772
80;581;1.656337109
80;310;1.724975925
80;270;1.797658146
80;580;1.822847417
80;275;1.937114124
80;334;1.954418501
80;333;1.989112696
80;309;2.003030973
80;306;2.050547331
80;346;2.077353291
80;298;2.185816519
80;582;2.311861424
80;312;2.349657696
80;335;2.365072846
80;614;2.378719839
80;583;2.411097922
80;349;2.489906343
80;331;2.534183914
80;490;2.619842779
80;274;2.64159037
80;332;2.651804643
80;348;2.673764094
80;594;2.699260632
80;492;2.72916674
80;567;2.755634043
80;329;2.814469355
80;271;2.883235826
80;633;2.892496197
80;336;2.89722249
80;351;2.935748585
80;593;2.955010441
80;296;2.977496388
80;268;3.004502213
80;488;3.016890863
80;570;3.087417663
80;487;3.212905334
80;585;3.277936954
80;632;3.312504941
80;277;3.314113168
80;311;3.414459704
80;353;3.41599151
80;276;3.479149126
80;485;3.490915156
80;635;3.515897382
80;489;3.549453883
80;452;3.567741047
80;299;3.59991237
80;350;3.710006121
80;294;3.719959328
80;569;3.773597239
80;658;3.801449444
80;314;3.819268118
80;330;3.82998861
80;565;3.850883264
80;608;3.883387475
80;313;3.952704428
80;596;3.98695814
80;563;3.998139954
80;634;3.999615674
80;606;4.000359502
80;568;4.004046205
80;297;4.012340715
80;631;4.018354045
80;327;4.043855073
80;451;4.077784179
80;295;4.188774723
80;491;4.207556046
80;283;4.27542085
80;449;4.370411667
80;260;4.373205779
80;613;4.383316801
80;376;4.407195543
80;486;4.440446275
80;280;4.454728667
80;610;4.50255495
80;646;4.566081858
80;609;4.60709644
80;418;4.621960346
80;494;4.636432125
80;566;4.68666815
80;269;4.710011713
80;282;4.724773816
80;629;4.736873029
80;586;4.746539326
80;454;4.751368996
80;478;4.753679428
80;584;4.773404786
80;328;4.775053524
80;279;4.780971217
80;607;4.815184766
80;261;4.824271295
80;612;4.867478828
80;655;4.92347297
80;595;4.93576083
80;278;4.952687283
80;564;4.956310575
80;450;4.961897346
80;611;4.962101432
80;135;4.973694992
80;259;4.988345492
80;630;5.007538924
80;493;5.013643637
80;562;5.045914528
80;355;5.071089851
80;316;5.083161488
80;479;5.11820388
80;415;5.136222831
80;628;5.141225184
80;497;5.142748492
80;589;5.146258644
80;483;5.152740755
80;257;5.155530221
80;258;5.178910494
80;318;5.213763175
80;442;5.239961361
80;476;5.248712041
80;657;5.310264395
80;605;5.313433711
80;326;5.336786669
80;377;5.337281842
80;293;5.359073456
80;480;5.360865101
80;281;5.363370131
80;325;5.380217954
80;292;5.410116949
80;496;5.418650052
80;578;5.433081935
80;627;5.434277623
80;138;5.467866162
80;645;5.477485178
80;440;5.503083303
80;667;5.520875184
80;600;5.522483
80;481;5.533488372
80;604;5.550876626
80;379;5.551761918
80;417;5.608477376
80;322;5.638543487
80;484;5.648318523
80;453;5.673860944
80;458;5.688735159
80;416;5.700001347
80;317;5.702752324
80;352;5.703889698
80;374;5.721404586
80;447;5.723662198
80;441;5.724896271
80;290;5.785932275
80;598;5.787488941
80;664;5.801304831
80;475;5.808164998
80;266;5.81750172
80;473;5.818676484
80;561;5.857090498
80;644;5.866595451
80;443;5.86872101
80;482;5.875142781
80;643;5.880381397
80;111;5.889119137
80;500;5.895073987
80;254;5.929346002
80;354;5.944945874
80;315;5.958824904
80;656;5.985171954
80;559;5.98917024
80;666;6.003729567
80;323;6.006086238
80;648;6.038507528
80;512;6.083854588
80;588;6.104090948
80;498;6.126632061
80;92;6.13748169
80;625;6.148362693
80;650;6.181423941
80;579;6.185931643
80;320;6.250655564
80;587;6.296658921
80;495;6.299194138
80;444;6.310098633
80;291;6.325623062
80;474;6.339302125
80;357;6.371380428
80;407;6.390211516
80;665;6.403646956
80;513;6.419213156
80;136;6.421815603
80;529;6.437816045
80;375;6.465689659
80;448;6.467445203
80;256;6.471082133
80;597;6.474608724
80;647;6.47463249
80;265;6.476832459
80;408;6.485629914
80;508;6.488956035
80;457;6.513692361
80;321;6.528298873
80;137;6.555698669
80;420;6.573596662
80;285;6.577302451
80;560;6.58873247
80;319;6.668848407
80;445;6.784312903
80;255;6.787208368
80;460;6.798135449
80;602;6.819586151
80;438;6.88136865
80;522;6.881791257
80;599;6.886842906
80;472;6.971489371
80;133;6.973487346
80;471;6.979997735
80;409;6.982637877
80;410;6.997967227
80;528;7.005340303
80;405;7.012088366
80;527;7.02651698
80;413;7.043781291
80;641;7.056573073
80;59;7.069795939
80;91;7.164715624
80;324;7.16915652
80;662;7.182415512
80;542;7.186915431
80;288;7.250776005
80;419;7.257497958
80;112;7.262381941
80;591;7.272195845
80;649;7.290731649
80;526;7.314821862
80;456;7.328706854
80;510;7.358006655
80;249;7.380687726
80;414;7.400364044
80;342;7.405478347
80;435;7.440798022
80;461;7.502591793
80;524;7.528496489
80;651;7.535760888
80;248;7.551593409
80;116;7.556071774
80;94;7.571680135
80;304;7.587362218
80;356;7.590523624
80;509;7.597701716
80;499;7.6109271
80;61;7.617175326
80;365;7.627746241
80;64;7.641557714
80;626;7.642308737
80;366;7.650245057
80;284;7.673607833
80;576;7.673682721
80;372;7.683787441
80;343;7.684310397
80;511;7.703806272
80;436;7.707245816
80;363;7.711385113
80;539;7.734813825
80;93;7.770225582
80;535;7.773665064
80;62;7.779364699
80;402;7.793081472
80;622;7.79885201
80;267;7.817379294
80;340;7.832464607
80;109;7.842506159
80;115;7.851679283
80;439;7.859626171
80;286;7.879302795
80;557;7.893705819
80;364;7.918108983
80;287;7.919171237
80;302;7.963976714
80;22;7.985874142
80;663;7.987910275
80;515;8.011092625
80;368;8.026282501
80;469;8.080822182
80;252;8.094523575
80;654;8.143133309
80;423;8.170920802
80;446;8.172607236
80;411;8.186876606
80;434;8.207549856
80;525;8.225598571
80;134;8.238276705
80;358;8.240481256
80;652;8.24499363
80;601;8.271622202
80;536;8.272090589
80;540;8.287900932
80;541;8.297384731
80;341;8.326083298
80;370;8.32855208
80;63;8.340099296
80;455;8.362770045
80;251;8.374383616
80;362;8.417326888
80;373;8.423431336
80;289;8.424367809
80;501;8.456290658
80;84;8.507426372
80;403;8.543460034
80;623;8.556079077
80;660;8.5645463
80;706;8.569807228
80;466;8.587644426
80;551;8.595278228
80;537;8.601941556
80;554;8.621816597
80;574;8.638431594
80;550;8.640680394
80;538;8.642549803
80;523;8.674700483
80;555;8.723956988
80;520;8.732065363
80;117;8.754441901
80;24;8.771617702
80;378;8.78426434
80;653;8.799412108
80;303;8.808107459
80;425;8.827537384
80;404;8.828673639
80;96;8.828911804
80;128;8.901950901
80;250;8.90389655
80;619;8.904053041
80;118;8.924877497
80;380;8.942410895
80;247;8.955819578
80;459;8.956240099
80;533;8.957773642
80;360;8.971965139
80;224;8.975460157
80;502;8.983727585
80;590;8.988819976
80;119;9.027148019
80;126;9.047055332
80;592;9.047916696
80;603;9.052391829
80;463;9.097917109
80;556;9.101026642
80;23;9.11783188
80;412;9.119120274
80;246;9.136224611
80;507;9.152474821
80;553;9.179674801
80;669;9.179779536
80;642;9.184539645
80;338;9.197957825
80;548;9.200446979
80;437;9.208651965
80;300;9.211046024
80;558;9.220147904
80;17;9.220933795
80;514;9.221942346
80;544;9.229674065
80;121;9.255007525
80;464;9.255126404
80;131;9.265479511
80;534;9.274757598
80;19;9.311505713
80;123;9.328325906
80;361;9.359113818
80;723;9.415220535
80;504;9.420669386
80;110;9.423021819
80;699;9.477151618
80;506;9.492307174
80;575;9.494023782
80;620;9.495786084
80;516;9.506676814
80;428;9.519694212
80;462;9.520972076
80;700;9.521382956
80;253;9.526631848
80;21;9.535273271
80;429;9.542161399
80;66;9.553737632
80;702;9.55787105
80;120;9.592149054
80;421;9.60036843
80;125;9.618112272
80;661;9.645960555
80;638;9.67883287
80;389;9.733664996
80;552;9.744589551
80;722;9.745237654
80;659;9.823976968
80;127;9.836275375
80;470;9.853892707
80;95;9.86138988
80;223;9.869057738
80;18;9.8728367
80;433;9.886589566
80;639;9.898181308
80;668;9.911234977
80;543;9.920918826
80;572;9.932770751
80;359;9.958889466
80;549;9.97696158
80;60;9.988140484
80;703;9.988470007
80;392;10.00211522
80;432;10.00675102
80;637;10.02608981
80;371;10.06598354
80;477;10.11074594
80;430;10.14274657
80;465;10.16247322
80;468;10.17621981
80;188;10.24474407
80;20;10.25272123
80;424;10.27210432
80;640;10.27703912
80;264;10.28621743
80;85;10.2889085
80;98;10.29526966
80;697;10.3184358
80;617;10.33231338
80;621;10.35580966
80;518;10.37515882
80;431;10.38878705
80;704;10.39551704
80;339;10.40257407
80;705;10.40565834
80;226;10.40732823
80;467;10.41392694
80;521;10.42616257
80;505;10.4434218
80;427;10.47251652
80;301;10.50862147
80;719;10.53453571
80;503;10.54766517
80;724;10.57607012
80;636;10.62186274
80;221;10.62586479
80;720;10.63656548
80;717;10.64762665
80;716;10.69673359
80;531;10.71107773
80;395;10.71630832
80;406;10.74545769
80;701;10.78462497
80;694;10.81326422
80;426;10.8178739
80;263;10.82375679
80;337;10.85049762
80;396;10.86569022
80;124;10.88185879
80;718;10.90440386
80;187;10.92800303
80;190;10.92802968
80;573;10.92890227
80;401;10.93248959
80;733;10.95010709
80;45;10.9660922
80;132;11.04862722
80;399;11.08549753
80;707;11.09117753
80;391;11.10734844
80;624;11.11042776
80;65;11.11920687
80;390;11.13604091
80;103;11.19046459
80;122;11.30296558
80;104;11.30360346
80;219;11.32514156
80;381;11.32864904
80;394;11.35326443
80;83;11.36686786
80;422;11.39440785
80;721;11.4058987
80;393;11.41083638
80;216;11.41881903
80;101;11.42272003
80;519;11.42769286
80;222;11.43134527
80;731;11.4562103
80;517;11.48162252
80;225;11.56103188
80;186;11.58895832
80;532;11.59394562
80;398;11.61472521
80;75;11.62422758
80;713;11.65196271
80;547;11.71302805
80;714;11.76720126
80;114;11.7685275
80;571;11.77190529
80;698;11.77389841
80;68;11.77423846
80;46;11.79223646
80;167;11.80380217
80;105;11.80499388
80;50;11.82854613
80;618;11.83949195
80;758;11.87549675
80;546;11.93023543
80;35;11.96092373
80;759;11.97256974
80;367;11.97312167
80;387;12.00411
80;712;12.02010929
80;369;12.02965468
80;615;12.10308291
80;262;12.10448297
80;730;12.12073225
80;530;12.18211044
80;732;12.18229178
80;12;12.19359635
80;711;12.22838075
80;695;12.23750394
80;54;12.2439137
80;747;12.26465956
80;400;12.29660013
80;87;12.32282691
80;165;12.3490135
80;194;12.35232808
80;76;12.44627578
80;545;12.4580911
80;36;12.55043432
80;100;12.58871118
80;169;12.61517778
80;729;12.62669656
80;102;12.63880318
80;616;12.66898137
80;388;12.67110145
80;757;12.69275658
80;166;12.69766966
80;692;12.78672102
80;756;12.7872232
80;746;12.87034374
80;107;12.87317669
80;735;12.92860148
80;725;12.99108151
80;237;12.99172148
80;38;13.04169104
80;149;13.04647912
80;236;13.04999487
80;49;13.06067591
80;86;13.09694506
80;709;13.17704139
80;53;13.21002789
80;245;13.22306587
80;744;13.23006227
80;99;13.25280455
80;238;13.26281205
80;743;13.29678263
80;220;13.31715047
80;77;13.33722194
80;148;13.34593232
80;244;13.35963663
80;170;13.36828437
80;239;13.38963317
80;73;13.40026318
80;745;13.41262127
80;741;13.55367653
80;693;13.58401726
80;218;13.59318766
80;750;13.62207362
80;146;13.63903577
80;175;13.64063879
80;734;13.65280203
80;69;13.6853628
80;687;13.70622115
80;106;13.78451614
80;748;13.800303
80;202;13.80575812
80;151;13.82362446
80;52;13.88156303
80;89;13.90040087
80;680;13.90090574
80;397;13.90658345
80;193;13.92186215
80;44;13.95040143
80;67;14.01079746
80;753;14.0425722
80;183;14.04690237
80;754;14.16120876
80;215;14.18309975
80;172;14.20572706
80;742;14.2295749
80;155;14.2758583
80;710;14.29109248
80;97;14.30010927
80;40;14.3358865
80;78;14.37875348
80;199;14.38936379
80;56;14.39253278
80;231;14.42174332
80;201;14.44263161
80;677;14.46047747
80;37;14.46425568
80;206;14.46845273
80;241;14.47370732
80;41;14.49474822
80;760;14.51904066
80;80;14.53219918
80;204;14.54526113
80;234;14.59651701
80;242;14.60037617
80;679;14.60300611
80;129;14.60618542
80;726;14.62468643
80;752;14.6574331
80;672;14.67371803
80;184;14.70172659
80;691;14.73366531
80;203;14.77656295
80;200;14.78023323
80;130;14.81851523
80;196;14.82140419
80;751;14.84114882
80;74;14.8510097
80;737;14.96396858
80;386;14.96616943
80;176;14.99414266
80;178;15.02244501
80;185;15.03460529
80;678;15.077019
80;180;15.11110432
80;88;15.12540636
80;150;15.17213437
80;154;15.19975662
80;676;15.20461348
80;168;15.22477379
80;207;15.23596348
80;674;15.27925634
80;82;15.31112889
80;762;15.31336024
80;163;15.37843104
80;755;15.38031143
80;681;15.50655702
80;243;15.55253034
80;230;15.56134187
80;55;15.58853821
80;708;15.60591231
80;177;15.62071179
80;33;15.64233441
80;673;15.64635832
80;157;15.65050864
80;240;15.6892424
80;152;15.69557897
80;682;15.79128735
80;57;15.81196576
80;29;15.84033748
80;749;15.96494579
80;235;15.97497358
80;685;16.0203634
80;173;16.03622469
80;205;16.04567989
80;675;16.05358297
80;113;16.06249001
80;160;16.08674756
80;739;16.10557041
80;51;16.11369342
80;16;16.12733773
80;670;16.13159106
80;728;16.13366546
80;684;16.22728616
80;156;16.2418911
80;171;16.27079362
80;90;16.28147268
80;144;16.29815239
80;385;16.35640047
80;4;16.35960923
80;39;16.39612847
80;181;16.45701168
80;3;16.46443685
80;58;16.48269424
80;686;16.53573174
80;197;16.57780814
80;179;16.58452788
80;690;16.59137346
80;671;16.5937604
80;153;16.6371805
80;14;16.65171826
80;232;16.67752002
80;736;16.78093082
80;27;16.823336
80;2;16.8423211
80;761;16.85696858
80;147;16.86722517
80;228;16.89584969
80;34;16.91923193
80;79;16.94707246
80;683;17.00116296
80;233;17.01412651
80;158;17.07171937
80;689;17.09740878
80;174;17.10866844
80;208;17.18099407
80;32;17.20324379
80;143;17.2249351
80;229;17.24951919
80;161;17.25785775
80;159;17.27641444
80;383;17.40363106
80;139;17.42167631
80;162;17.47815035
80;195;17.47911889
80;198;17.53285508
80;11;17.54143579
80;192;17.5882616
80;70;17.62570349
80;182;17.63776975
80;688;17.68770431
80;31;17.73653358
80;28;17.82504453
80;140;17.86804989
80;13;17.90143886
80;696;17.91501738
80;145;17.98310979
80;10;18.11753355
80;382;18.12106715
80;142;18.16221239
80;738;18.21947608
80;213;18.22780357
80;209;18.25204678
80;42;18.25477019
80;43;18.25982634
80;164;18.36172061
80;727;18.41435518
80;15;18.42944189
80;1;18.51716871
80;72;18.55861108
80;5;18.82836807
80;81;18.93239934
80;141;19.01142151
80;384;19.14108143
80;211;19.14999761
80;9;19.2200413
80;740;19.37775666
80;214;19.58931258
80;30;19.62005891
80;715;19.72237658
80;108;19.9187192
80;212;20.29113588
80;227;20.49345291
80;47;20.52170753
80;71;20.62937746
80;210;20.81514824
80;48;21.06776767
80;191;21.09846635
80;763;21.42015751
80;25;21.4869992
80;26;21.64100134
80;7;22.22443154
80;6;22.43971993
80;189;22.45933676
80;8;22.52519734
81;309;1.573571158
81;275;1.675455916
81;310;1.853865905
81;347;1.9416039
81;346;1.964205047
81;580;1.969230734
81;274;2.064867534
81;307;2.071399063
81;312;2.206509451
81;272;2.359959464
81;582;2.458244741
81;492;2.467508532
81;581;2.506636351
81;308;2.516377059
81;614;2.531602831
81;583;2.557481239
81;344;2.567507866
81;349;2.63628966
81;348;2.820147411
81;594;2.845643949
81;277;2.987693462
81;351;3.082131902
81;593;3.101393758
81;633;3.211243221
81;489;3.287795676
81;311;3.30131146
81;305;3.30542898
81;276;3.336000882
81;345;3.343627789
81;273;3.412136163
81;585;3.424320271
81;632;3.458888258
81;334;3.524213275
81;333;3.55890747
81;353;3.562374827
81;490;3.565626647
81;635;3.662280699
81;270;3.697308501
81;350;3.856389437
81;491;3.945897838
81;314;3.965651435
81;306;4.053458612
81;313;4.099087744
81;298;4.102462578
81;331;4.103978688
81;658;4.120196468
81;596;4.133341457
81;634;4.145998991
81;332;4.221599417
81;567;4.325428818
81;335;4.367984127
81;494;4.374773918
81;329;4.384264129
81;283;4.421804167
81;336;4.467017265
81;487;4.495494062
81;296;4.547291162
81;280;4.601111984
81;279;4.637822973
81;570;4.657212437
81;646;4.712465175
81;454;4.799052233
81;493;4.870495393
81;282;4.871157133
81;271;4.886147108
81;586;4.892922643
81;478;4.900062745
81;278;4.909284371
81;488;4.916541218
81;584;4.919788103
81;268;4.932002069
81;595;5.082144146
81;299;5.169707144
81;355;5.217473167
81;316;5.229544805
81;479;5.264587197
81;496;5.275501808
81;497;5.289131809
81;294;5.289754102
81;589;5.292641961
81;569;5.343392013
81;318;5.360146492
81;442;5.386344678
81;485;5.390565512
81;330;5.399783384
81;565;5.420678038
81;458;5.427076951
81;608;5.453182249
81;452;5.467391403
81;480;5.507248418
81;281;5.509753448
81;563;5.567934728
81;606;5.570154276
81;568;5.573840979
81;451;5.57870159
81;297;5.582135489
81;631;5.588148819
81;327;5.613649847
81;645;5.623868495
81;440;5.64946662
81;600;5.668866317
81;481;5.679871689
81;295;5.758569497
81;317;5.84913564
81;352;5.850273015
81;441;5.871279588
81;598;5.933872258
81;260;5.943000553
81;613;5.953111575
81;266;5.963885037
81;443;6.015104327
81;482;6.021526097
81;610;6.072349724
81;354;6.091329191
81;315;6.105208221
81;495;6.156045893
81;609;6.176891214
81;648;6.184890845
81;588;6.250474265
81;457;6.252034154
81;566;6.256462924
81;449;6.270062023
81;498;6.273015378
81;629;6.306667803
81;376;6.306845899
81;650;6.327807257
81;328;6.344848298
81;486;6.36794613
81;607;6.384979541
81;261;6.394066069
81;320;6.397038881
81;612;6.437273602
81;587;6.443042238
81;444;6.45648195
81;655;6.493267745
81;357;6.517763745
81;418;6.521610702
81;564;6.52610535
81;611;6.531896206
81;460;6.536477241
81;407;6.536594833
81;259;6.558140266
81;630;6.577333698
81;269;6.608679199
81;562;6.615709302
81;597;6.620992041
81;647;6.621015807
81;265;6.623215776
81;408;6.632013231
81;628;6.711019958
81;257;6.725324996
81;258;6.748705268
81;319;6.815231724
81;476;6.818506815
81;453;6.851235209
81;450;6.861547702
81;135;6.873345348
81;657;6.88005917
81;605;6.883228486
81;326;6.906581443
81;293;6.92886823
81;325;6.950012728
81;602;6.965969468
81;292;6.979911723
81;578;7.002876709
81;627;7.004072397
81;438;7.027751967
81;599;7.033226222
81;415;7.035873186
81;456;7.067048647
81;483;7.08024061
81;667;7.090669958
81;417;7.109394787
81;604;7.1206714
81;409;7.129021194
81;410;7.144350544
81;405;7.158471683
81;322;7.208338261
81;484;7.218113297
81;377;7.236932198
81;290;7.355727049
81;138;7.367516518
81;664;7.371099605
81;475;7.377959772
81;473;7.388471258
81;591;7.418579162
81;561;7.426885272
81;644;7.436390225
81;649;7.437114966
81;643;7.450176171
81;379;7.451412274
81;500;7.464868761
81;254;7.499140777
81;656;7.554966728
81;559;7.558965015
81;666;7.573524341
81;323;7.575881013
81;416;7.599651703
81;374;7.621054942
81;447;7.623312554
81;512;7.653649362
81;651;7.682144205
81;625;7.718157467
81;304;7.733745535
81;356;7.736906941
81;420;7.750970927
81;579;7.755726417
81;365;7.774129558
81;111;7.788769493
81;366;7.796628374
81;363;7.85776843
81;291;7.895417836
81;474;7.909096899
81;267;7.963762611
81;665;7.97344173
81;513;7.98900793
81;439;8.006009488
81;529;8.007610819
81;92;8.037132046
81;256;8.040876907
81;508;8.058750809
81;364;8.0644923
81;321;8.098093647
81;455;8.101111838
81;285;8.147097225
81;560;8.158527244
81;403;8.281801826
81;654;8.289516625
81;136;8.321465958
81;445;8.354107677
81;255;8.357003142
81;375;8.365340015
81;358;8.386864573
81;652;8.391376947
81;448;8.394945058
81;601;8.418005519
81;419;8.434872223
81;522;8.451586031
81;137;8.455349025
81;472;8.541284145
81;471;8.549792509
81;362;8.563710205
81;404;8.567015432
81;528;8.575135077
81;527;8.596311754
